name,weighted_score,available,dns_status,growth_link,category
venuepeak,3.695,False,taken_parked,False,audience_growth
venueport,3.695,False,taken,False,audience_connection
venueprime,3.695,False,taken_parked,False,audience_growth
venuepulse,3.695,False,taken_parked,False,audience_growth
venuepure,3.695,False,taken_parked,False,audience_growth
venuepush,3.695,False,taken,False,audience_growth
venuerelay,3.695,False,taken,False,audience_connection
venuerise,3.695,False,taken,False,audience_growth
venueroute,3.695,False,taken,False,audience_connection
venueseed,3.695,False,taken_parked,False,audience_growth
venueshine,3.695,False,taken,False,audience_growth
venuespark,3.695,False,taken,False,audience_growth
venuespot,3.695,False,taken,False,audience_connection
venuesurge,3.695,False,taken,False,audience_growth
venuesync,3.695,False,taken_parked,False,audience_connection
venuetrail,3.695,False,taken,False,audience_connection
venuetrue,3.695,False,taken,False,audience_growth
venuewave,3.695,False,taken,False,audience_connection
venueweb,3.695,False,parked_or_active_no_ns,False,audience_connection
venuewire,3.695,False,taken,False,audience_connection
collecthub,3.65,False,taken,False,audience_connection
collectnet,3.65,False,taken,False,audience_connection
collectweb,3.65,False,taken,False,audience_connection
crowddash,3.65,False,taken_parked,False,audience_growth
crowddock,3.65,False,taken,False,audience_connection
crowddrive,3.65,False,taken_parked,False,audience_growth
crowdrally,3.65,False,taken_parked,False,audience_growth
directtie,3.65,False,taken,False,audience_connection
fannest,3.65,False,taken_parked,False,audience_connection
fannet,3.65,False,taken,False,audience_connection
fannode,3.65,False,taken,False,audience_connection
fannova,3.65,False,taken,False,audience_growth
fanrally,3.65,False,taken,False,audience_growth
gigglow,3.65,False,taken,False,audience_growth
giggrid,3.65,False,taken_parked,False,audience_connection
giggrow,3.65,False,taken_parked,False,audience_growth
gigrally,3.65,False,taken_parked,False,audience_growth
liverally,3.65,False,parked_or_active_no_ns,False,audience_growth
ownnest,3.65,False,taken_parked,False,audience_connection
ownnet,3.65,False,taken,False,audience_connection
ownnova,3.65,False,taken,False,audience_growth
stagerally,3.65,False,taken_parked,False,audience_growth
supportnet,3.65,False,taken,False,audience_connection
supportweb,3.65,False,taken,False,audience_connection
triberally,3.65,False,taken,False,audience_growth
beatlynk,3.63,False,taken,True,blend
soundlynk,3.63,False,taken,True,blend
artistalign,3.62,False,taken,False,audience_connection
artistanchor,3.62,False,taken_parked,False,audience_growth
artistblend,3.62,False,taken,False,audience_connection
artistbloom,3.62,False,taken_parked,False,audience_growth
artistboost,3.62,False,taken,False,audience_growth
artistbridge,3.62,False,taken,False,audience_connection
artistbright,3.62,False,taken,False,audience_growth
artistbuild,3.62,False,taken,False,audience_growth
artistchain,3.62,False,taken_parked,False,audience_connection
artistcircle,3.62,False,taken_parked,False,audience_connection
artistclear,3.62,False,taken,False,audience_growth
artistdrive,3.62,False,taken_parked,False,audience_growth
artistflame,3.62,False,parked_or_active_no_ns,False,audience_growth
artistforge,3.62,False,taken_parked,False,audience_growth
artistgather,3.62,False,taken,False,audience_connection
artistharbor,3.62,False,taken,False,audience_growth
artistlaunch,3.62,False,taken,False,audience_growth
artistorbit,3.62,False,taken,False,audience_growth
artistprime,3.62,False,taken,False,audience_growth
artistpulse,3.62,False,taken,False,audience_growth
artistrelay,3.62,False,taken,False,audience_connection
artistroute,3.62,False,taken,False,audience_connection
artistshine,3.62,False,parked_or_active_no_ns,False,audience_growth
artistsignal,3.62,False,taken_parked,False,audience_connection
artistspark,3.62,False,taken_parked,False,audience_growth
artistunion,3.62,False,taken,False,audience_connection
creatoralign,3.62,False,taken,False,audience_connection
creatorapex,3.62,False,taken_parked,False,audience_growth
creatorbase,3.62,False,taken,False,audience_connection
creatorblend,3.62,False,taken_parked,False,audience_connection
creatorbloom,3.62,False,taken_parked,False,audience_growth
creatorbold,3.62,False,taken,False,audience_growth
creatorbond,3.62,False,taken,False,audience_connection
creatorboost,3.62,False,taken,False,audience_growth
creatorbrave,3.62,False,taken,False,audience_growth
creatorbuild,3.62,False,taken_parked,False,audience_growth
creatorchain,3.62,False,taken,False,audience_connection
creatorclear,3.62,False,taken,False,audience_growth
creatorcore,3.62,False,taken,False,audience_connection
creatordash,3.62,False,taken,False,audience_growth
creatordock,3.62,False,taken_parked,False,audience_connection
creatordrive,3.62,False,taken_parked,False,audience_growth
creatorecho,3.62,False,taken,False,audience_connection
creatorflame,3.62,False,taken,False,audience_growth
creatorflow,3.62,False,taken_parked,False,audience_connection
creatorforge,3.62,False,taken,False,audience_growth
creatorfree,3.62,False,taken_parked,False,audience_growth
creatorfresh,3.62,False,taken,False,audience_growth
creatorfuel,3.62,False,taken_parked,False,audience_growth
creatorglow,3.62,False,taken,False,audience_growth
creatorgrid,3.62,False,taken,False,audience_connection
creatorgrow,3.62,False,taken,False,audience_growth
creatorjoin,3.62,False,taken,False,audience_connection
creatorlift,3.62,False,taken,False,audience_growth
creatorline,3.62,False,taken_parked,False,audience_connection
creatorloop,3.62,False,taken,False,audience_connection
creatormeet,3.62,False,taken_parked,False,audience_connection
creatormerge,3.62,False,taken,False,audience_connection
creatornest,3.62,False,taken_parked,False,audience_connection
creatornode,3.62,False,taken,False,audience_connection
creatornova,3.62,False,taken,False,audience_growth
creatoropen,3.62,False,taken,False,audience_growth
creatororbit,3.62,False,taken,False,audience_growth
creatorpath,3.62,False,taken_parked,False,audience_connection
creatorpeak,3.62,False,taken_parked,False,audience_growth
creatorport,3.62,False,taken_parked,False,audience_connection
creatorpulse,3.62,False,taken_parked,False,audience_growth
creatorpush,3.62,False,taken,False,audience_growth
creatorscale,3.62,False,taken,False,audience_growth
creatorseed,3.62,False,taken_parked,False,audience_growth
creatorspark,3.62,False,taken,False,audience_growth
creatorsurge,3.62,False,taken,False,audience_growth
creatorswift,3.62,False,taken,False,audience_growth
creatorsync,3.62,False,taken,False,audience_connection
creatortrail,3.62,False,taken,False,audience_connection
creatorunion,3.62,False,taken,False,audience_connection
creatorwave,3.62,False,taken_parked,False,audience_connection
creatorweave,3.62,False,taken,False,audience_connection
creatorwire,3.62,False,taken,False,audience_connection
crowdbeacon,3.62,False,taken,False,audience_growth
crowdbridge,3.62,False,taken,False,audience_connection
crowdbright,3.62,False,taken_parked,False,audience_growth
crowdcircle,3.62,False,taken_parked,False,audience_connection
crowdgather,3.62,False,taken,False,audience_connection
crowdharbor,3.62,False,taken,False,audience_growth
crowdignite,3.62,False,taken,False,audience_growth
crowdlaunch,3.62,False,taken,False,audience_growth
crowdsignal,3.62,False,taken,False,audience_connection
crowdthrive,3.62,False,taken_parked,False,audience_growth
directalign,3.62,False,taken_parked,False,audience_connection
directanchor,3.62,False,taken,False,audience_growth
directbeacon,3.62,False,taken_parked,False,audience_growth
directblend,3.62,False,taken_parked,False,audience_connection
directbloom,3.62,False,taken,False,audience_growth
directboost,3.62,False,taken_parked,False,audience_growth
directbridge,3.62,False,taken_parked,False,audience_connection
directbright,3.62,False,taken_parked,False,audience_growth
directbuild,3.62,False,taken,False,audience_growth
directchain,3.62,False,taken,False,audience_connection
directcircle,3.62,False,taken_parked,False,audience_connection
directclear,3.62,False,taken_parked,False,audience_growth
directdrive,3.62,False,taken,False,audience_growth
directflame,3.62,False,taken_parked,False,audience_growth
directforge,3.62,False,taken_parked,False,audience_growth
directfresh,3.62,False,taken,False,audience_growth
directharbor,3.62,False,taken_parked,False,audience_growth
directlaunch,3.62,False,taken_parked,False,audience_growth
directmerge,3.62,False,taken_parked,False,audience_connection
directorbit,3.62,False,taken_parked,False,audience_growth
directprime,3.62,False,parked_or_active_no_ns,False,audience_growth
directpulse,3.62,False,taken,False,audience_growth
directrapid,3.62,False,taken_parked,False,audience_growth
directrelay,3.62,False,taken,False,audience_connection
directroute,3.62,False,taken_parked,False,audience_connection
directscale,3.62,False,taken,False,audience_growth
directshine,3.62,False,taken,False,audience_growth
directsignal,3.62,False,taken_parked,False,audience_connection
directspark,3.62,False,taken,False,audience_growth
directsurge,3.62,False,taken_parked,False,audience_growth
directswift,3.62,False,taken,False,audience_growth
directunion,3.62,False,taken_parked,False,audience_connection
directweave,3.62,False,taken,False,audience_connection
indieanchor,3.62,False,taken,False,audience_growth
indiebridge,3.62,False,taken_parked,False,audience_connection
indiecircle,3.62,False,taken_parked,False,audience_connection
indieharbor,3.62,False,taken,False,audience_growth
indieignite,3.62,False,taken_parked,False,audience_growth
indielaunch,3.62,False,parked_or_active_no_ns,False,audience_growth
indiesignal,3.62,False,taken,False,audience_connection
indiethrive,3.62,False,taken_parked,False,audience_growth
sceneanchor,3.62,False,taken,False,audience_growth
scenebridge,3.62,False,taken,False,audience_connection
scenecircle,3.62,False,taken,False,audience_connection
sceneharbor,3.62,False,taken,False,audience_growth
scenelaunch,3.62,False,taken,False,audience_growth
scenesignal,3.62,False,taken,False,audience_connection
scenethrive,3.62,False,taken,False,audience_growth
stageanchor,3.62,False,taken,False,audience_growth
stagebeacon,3.62,False,taken,False,audience_growth
stagebridge,3.62,False,taken,False,audience_connection
stagebright,3.62,False,taken_parked,False,audience_growth
stagecircle,3.62,False,taken,False,audience_connection
stageharbor,3.62,False,taken,False,audience_growth
stagelaunch,3.62,False,taken_parked,False,audience_growth
stagethrive,3.62,False,taken,False,audience_growth
tribebridge,3.62,False,taken_parked,False,audience_connection
tribebright,3.62,False,taken_parked,False,audience_growth
tribecircle,3.62,False,taken_parked,False,audience_connection
tribegather,3.62,False,taken,False,audience_connection
tribeignite,3.62,False,taken_parked,False,audience_growth
tribelaunch,3.62,False,taken_parked,False,audience_growth
tribesignal,3.62,False,taken_parked,False,audience_connection
tribethrive,3.62,False,taken_parked,False,audience_growth
venuebeacon,3.62,False,taken_parked,False,audience_growth
venuebridge,3.62,False,taken_parked,False,audience_connection
venuebright,3.62,False,taken,False,audience_growth
venuecircle,3.62,False,taken_parked,False,audience_connection
venueharbor,3.62,False,taken,False,audience_growth
venueignite,3.62,False,taken,False,audience_growth
venuelaunch,3.62,False,taken,False,audience_growth
venuesignal,3.62,False,taken,False,audience_connection
artistthrive,3.575,False,taken,False,audience_growth
